"priority","code","name","market","industry","stage","stars","score","machineReady","approvalReady","productionReady","approvals","distinctReviewers","lastVerifiedDate","missing"
"690","6482","ＹＵＳＨＩＮ","Standard","機械","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6485","前澤給装工業","Standard","機械","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6493","ＮＩＴＴＡＮ","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6503","三菱電機","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-16",""
"690","6504","富士電機","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-16",""
"690","6505","東洋電機製造","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6507","シンフォニアテクノロジー","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6508","明電舎","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6513","オリジン","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6516","山洋電気","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6517","デンヨー","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6521","オキサイド","Growth","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6522","アスタリスク","Growth","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6523","ＰＨＣホールディングス","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6524","湖北工業","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6525","ＫＯＫＵＳＡＩ ＥＬＥＣＴＲＩＣ","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6544","ジャパンエレベーターサービスホールディングス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6597","ＨＰＣシステムズ","Growth","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6599","エブレン","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6613","QDレーザ","Growth","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6614","シキノハイテック","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6626","SEMITEC","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6627","テラプローブ","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6637","寺崎電気産業","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6645","オムロン","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-14",""
"690","6677","エスケーエレクトロニクス","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6696","トラース・オン・プロダクト","Growth","電気機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","6701","NEC","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-10",""
"690","6702","富士通","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","6723","ルネサスエレクトロニクス","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6752","パナソニックHD","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-14",""
"690","6758","ソニーグループ","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-10",""
"690","6762","TDK","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-16",""
"690","6777","santec Holdings","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6855","日本電子材料","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6857","アドバンテスト","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-15",""
"690","6861","キーエンス","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","6890","フェローテック","Standard","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6902","デンソー","Prime","輸送用機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","6954","ファナック","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","6963","ローム","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","6981","村田製作所","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-15",""
"690","6982","リード","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","6988","日東電工","Prime","化学","core","5","100","true","true","true","2","2","2026-07-16",""
"690","6995","東海理化電機製作所","Prime","輸送用機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7003","三井Ｅ＆Ｓ","Prime","機械","core","5","100","true","true","true","2","2","2026-07-14",""
"690","7011","三菱重工業","Prime","機械","core","5","100","true","true","true","2","2","2026-07-10",""
"690","7013","IHI","Prime","機械","core","5","100","true","true","true","2","2","2026-07-15",""
"690","7014","名村造船所","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7018","内海造船","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7046","TDSE","Growth","サービス業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","7085","カーブスホールディングス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7110","クラシコム","Growth","小売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7114","フーディソン","Growth","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7122","近畿車輛","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7130","ヤマエグループホールディングス","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7148","ＦＰＧ","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7150","島根銀行","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7157","ライフネット生命保険","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7161","じもとホールディングス","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7164","全国保証","Prime","その他金融業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7167","めぶきフィナンシャルグループ","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7172","ジャパンインベストメントアドバイザー","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7173","東京きらぼしフィナンシャルグループ","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7177","ＧＭＯフィナンシャルホールディングス","Standard","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7181","かんぽ生命保険","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7182","ゆうちょ銀行","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7183","あんしん保証","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7185","ヒロセ通商","Standard","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7186","横浜フィナンシャルグループ","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7187","ジェイリース","Prime","その他金融業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7191","イントラスト","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7192","日本モーゲージサービス","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7199","プレミアグループ","Prime","その他金融業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7201","日産自動車","Prime","輸送用機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7202","いすゞ自動車","Prime","輸送用機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7203","トヨタ自動車","Prime","輸送用機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7208","カネミツ","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7212","エフテック","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7213","レシップホールディングス","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7214","GMB","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","7222","日産車体","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7267","本田技研工業","Prime","輸送用機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7287","日本精機","Standard","輸送用機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","7318","セレンディップ・ホールディングス","Growth","輸送用機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7320","Ｓｏｌｖｖｙ","Growth","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
